timestamp,message,seq_num,resource,event
13551.607904224,single,31,cashier,pipe.out
13563.847956607,single,50,cashier,pipe.in
13569.713213327,single,51,cashier,pipe.in
13581.966513345,single,31,cashier,resource.serve
13581.966513345,single,32,cashier,pipe.out
13596.233746507,single,52,cashier,pipe.in
13597.068775346,single,53,cashier,pipe.in
13602.403392989,single,54,cashier,pipe.in
13625.471117999,single,32,cashier,resource.serve
13625.471117999,single,33,cashier,pipe.out
13634.105020683,single,33,cashier,resource.serve
13634.105020683,single,34,cashier,pipe.out
13647.804070516,single,55,cashier,pipe.in
13667.083237114,single,56,cashier,pipe.in
13698.353447248,single,57,cashier,pipe.in
13744.580039258,single,34,cashier,resource.serve
13744.580039258,single,35,cashier,pipe.out
13746.766587141,single,58,cashier,pipe.in
13784.032337100,single,35,cashier,resource.serve
13784.032337100,single,36,cashier,pipe.out
13784.187664615,single,59,cashier,pipe.in
13797.189871359,single,36,cashier,resource.serve
13797.189871359,single,37,cashier,pipe.out
13827.974041409,single,37,cashier,resource.serve
13827.974041409,single,38,cashier,pipe.out
13841.420187996,single,60,cashier,pipe.in
13866.149118329,single,61,cashier,pipe.in
13868.128090227,single,62,cashier,pipe.in
13881.748629206,single,38,cashier,resource.serve
13881.748629206,single,39,cashier,pipe.out
13898.827230773,single,63,cashier,pipe.in
13905.088185383,single,64,cashier,pipe.in
13948.593899745,single,65,cashier,pipe.in
13955.663630762,single,39,cashier,resource.serve
13955.663630762,single,40,cashier,pipe.out
13986.397504470,single,40,cashier,resource.serve
13986.397504470,single,41,cashier,pipe.out
13997.702770902,single,66,cashier,pipe.in
14023.041666208,single,41,cashier,resource.serve
14023.041666208,single,42,cashier,pipe.out
14068.928929814,single,67,cashier,pipe.in
14088.747742786,single,42,cashier,resource.serve
14088.747742786,single,43,cashier,pipe.out
14107.828010949,single,68,cashier,pipe.in
14118.536610225,single,69,cashier,pipe.in
14132.024255807,single,43,cashier,resource.serve
14132.024255807,single,44,cashier,pipe.out
14140.919329274,single,44,cashier,resource.serve
14140.919329274,single,45,cashier,pipe.out
14153.766700055,single,45,cashier,resource.serve
14153.766700055,single,46,cashier,pipe.out
14168.311364638,single,46,cashier,resource.serve
14168.311364638,single,47,cashier,pipe.out
14173.634049034,single,70,cashier,pipe.in
14187.575335691,single,71,cashier,pipe.in
14198.021709323,single,72,cashier,pipe.in
14217.098444635,single,73,cashier,pipe.in
14219.384700205,single,47,cashier,resource.serve
14219.384700205,single,48,cashier,pipe.out
14226.862887141,single,48,cashier,resource.serve
14226.862887141,single,49,cashier,pipe.out
14243.145834896,single,74,cashier,pipe.in
14247.578752527,single,75,cashier,pipe.in
14260.165820380,single,76,cashier,pipe.in
14293.124530443,single,49,cashier,resource.serve
14293.124530443,single,50,cashier,pipe.out
14308.958468389,single,50,cashier,resource.serve
14308.958468389,single,51,cashier,pipe.out
14327.170221741,single,77,cashier,pipe.in
14337.317214596,single,51,cashier,resource.serve
14337.317214596,single,52,cashier,pipe.out
14370.133244608,single,78,cashier,pipe.in
14374.290629397,single,79,cashier,pipe.in
14385.186486143,single,52,cashier,resource.serve
14385.186486143,single,53,cashier,pipe.out
